id,category,sender_type,email,reply,urgency,sentiment,style,word_count_email,word_count_reply
2d25ab4b-1a64-4662-8327-9c6e72514668,Billing,vendor,"Hi Team, we've been loving the new API features! We just noticed that our last two payments were processed twice. Could you please merge these or refund the duplicates? Cheers, Mark from DevFlow.","Hi Mark, it's great to hear that you're enjoying the new API features! I'm sorry for the confusion with the duplicate payments. I'd be happy to get those refunded for you. Could you please send over the transaction IDs for the duplicate charges or the dates they occurred? That will help me ensure I refund the correct payments.",medium,positive,missing_info,33,58
bf58e7b1-f631-4193-9fab-ae8ac796136f,Billing,vendor,"Regarding ticket #88219, you mentioned a credit would be applied to our next bill. I just received the invoice and the credit isn't there. I'm not sure if this is a system error or if I'm looking at the wrong place. Please clarify.","Hello, thank you for following up on ticket #88219. I apologize that the credit is not appearing as expected. To help me track down the credit and apply it manually, could you please provide the invoice number you are currently viewing? I will cross-reference it with the notes in your ticket and make sure the balance is corrected.",high,mixed,missing_info,43,58
027628f9-0a49-4e56-8818-c4039abb5026,Thank You,manager,"Thanks for finally sending over the Q3 budget report, Marcus. It only took three reminders and a week past the deadline. I don't care that you were 'busy'; this level of incompetence is unacceptable and has delayed the board meeting. Don't let this happen again.","Dear Marcus, I sincerely apologize for the delay in submitting the Q3 budget report and for the frustration this has caused. I realize that my timing disrupted the board meeting preparations. I am currently reviewing my workflow to ensure that all future deadlines are met well in advance, regardless of my current workload. Thank you for your patience, and I will ensure this does not recur.",high,negative,angry,45,66
80fc4e03-4a9c-4805-b389-2f55de6aabe2,Thank You,manager,"Thanks for the 'update' on the server migration, Sarah. It's great to know that after spending $50k on the new infrastructure, we are still seeing 404 errors on the main landing page. Thanks for wasting my time with a status report that says everything is 'fine' when the site is clearly broken.","Hi Sarah, thank you for bringing the landing page errors to my attention. I apologize that the status report did not accurately reflect the current state of the site; I was looking at the backend stability and missed the frontend 404s. I have alerted the DevOps team, and we are prioritizing a fix for the landing page immediately. I will send you a corrected status update every hour until this is resolved.",critical,negative,angry,52,72
0306fca2-6ae4-45b3-8749-719db063d4c5,Thank You,manager,"Thanks for the effort on the client presentation, David. The slides look decent, but the actual data analysis is a mess. I spent two hours fixing your formulas before the call. I appreciate you doing the legwork, but your lack of attention to detail is becoming a serious problem for the team.","Hello David, thank you for the feedback on the presentation. I am very sorry that the data analysis was inaccurate and that you had to spend your own time correcting my formulas. I clearly overlooked some critical details in the spreadsheet. I would like to schedule a brief meeting with you to review where I went wrong so I can ensure my future analysis is flawless.",medium,mixed,angry,52,66
4a94c2e6-4af0-4f11-9be7-a2184ec6d179,Thank You,manager,"Thanks for the email regarding the new hire onboarding, Jen. I love how you decided to ignore the specific instructions I gave you regarding the hardware requests. Now the new dev has no laptop for their first day. Thanks for making me look like an idiot in front of the new employee.","Hi Jen, please accept my deepest apologies for the oversight regarding the hardware requests. I completely missed the specific instructions in your previous email, and I take full responsibility for the poor first impression this made on our new hire. I have already contacted the IT procurement team for an emergency overnight shipment, and I will personally ensure the laptop is on the dev's desk by tomorrow morning.",high,negative,angry,52,68
4dd370fe-8376-443f-ba8d-be76ccc5f7f5,Thank You,manager,"Thanks for the suggestion to move the team sync to Fridays, Tom. I'm sure it's very convenient for you, but it's a nightmare for the rest of us who are trying to close out the week. It's a selfish move and frankly, I'm tired of you prioritizing your schedule over the team's productivity.","Hi Tom, thank you for sharing your perspective on the team sync. I realize now that moving the meeting to Friday creates an undue burden on the team during the end-of-week rush. I apologize for prioritizing my own convenience over the collective productivity of the group. I am happy to move the meeting back to its original slot or find a time that works for everyone. Please let me know your preference.",low,neutral,angry,53,72
ec6d8567-6996-4a2c-bd36-7d2b4de3b9b7,Refund,customer,"Hi, I bought the Zenith Pro vacuum last month. I'm not really happy with how it's working and I think I want my money back, or maybe just a different model? Let me know what the deal is. Thanks, Marcus.","Dear Marcus, thank you for reaching out. I'm sorry to hear that the Zenith Pro isn't meeting your expectations. To make sure we find the best solution for you, could you let us know specifically what issues you're experiencing with the vacuum? Depending on the nature of the problem, we can certainly process a full refund or help you exchange it for a model that better suits your needs. Once you provide your order number, I'll check your warranty status and guide you through the next steps.",medium,negative,ambiguous,40,87
ac4eccae-8bbe-4a3b-92d6-35d36a652d35,Refund,customer,"Hello. Regarding order #88219-XP. I saw the charge on my statement today and it's not what I thought it would be. Can you fix this? I don't want to be charged twice but I also think the price was wrong. Best, Sarah Jenkins.","Hello Sarah, thank you for contacting us about order #88219-XP. I would be happy to look into these charges for you. To ensure I resolve this correctly, could you please clarify if you see two identical charges on your statement, or if the single charge amount differs from the price you expected? I will investigate the billing immediately and issue a refund for any overcharges or duplicate transactions once we confirm the details.",high,neutral,ambiguous,43,73
31ed0789-6e94-4533-bf63-51e15c10ff1e,Refund,customer,"Hey team! Love the new GlowSkin serum, it smells amazing! But I think I accidentally ordered two instead of one? Or maybe I just don't remember doing that. Can I get a refund for the extra one if there is one? Cheers, Chloe.","Hi Chloe! We are so glad to hear you're loving the scent of the GlowSkin serum! I've checked your account and it looks like two bottles were indeed processed in your last order. We would be more than happy to refund the second bottle for you. Please just send the extra serum back to us using the prepaid label I've attached to this email, and as soon as it's scanned by the carrier, we'll credit the amount back to your original payment method.",low,positive,ambiguous,43,83
2136a8f4-9bd8-4a7d-92c8-a720e8d40f82,Refund,customer,URGENT: Ticket #4402. I tried to cancel my subscription yesterday but I just got an email saying my annual plan renewed. This is unacceptable. I need this sorted now. I don't know if the cancellation went through or if the system glitched. Just give me my money back.,"Dear Customer, please accept my sincerest apologies for the frustration caused by the renewal of your annual plan. I have located ticket #4402 and can see there was a synchronization delay in our cancellation system. I have manually processed a full refund for the renewal charge today; you should see the funds back in your account within 3-5 business days. Your subscription has now been officially closed. Thank you for your patience while we corrected this.",critical,negative,ambiguous,48,76
49c1fabe-48a9-4859-ad51-984f88fdce96,Refund,customer,"Hi there, I'm writing about the CloudStorage Basic plan. I've been using it for a while, but I'm not sure if I'm still being charged or if I'm on a trial. I think I want a refund for the last few months if I wasn't using it, but I might still need the files. What happens?","Hello, thank you for reaching out. I can certainly help clarify your account status. After reviewing your profile, it appears you are on a paid monthly subscription. Regarding your request: if we process a refund for the previous months, your account would typically be downgraded to the free tier, which has a lower storage limit. If your current files exceed that limit, you might lose access to some data. Would you like me to check your current storage usage first so we can decide the best way to handle the refund without risking your files?",medium,mixed,ambiguous,56,95
6fc23cba-99d0-46c1-aaaf-fc061b7e0807,Thank You,manager,"Hi Sarah, I've just uploaded the final Q3 Project Roadmap and the budget breakdown to the shared drive. I know it took a few extra days to get the numbers from the vendor, but everything is now accurate and ready for your review. Best, Marcus","Hi Marcus, thank you so much for getting this over to me! I really appreciate the extra effort you put into chasing down those vendor figures to ensure the budget is spot on. The roadmap looks fantastic and gives us a clear path forward. Great work!",low,positive,happy,45,46
8bb1917d-b314-44bf-83df-d6c20aaead18,Thank You,manager,"Dear Elena, I'm writing to let you know that the critical bug in the payment gateway (Ticket #8821) has been patched and deployed to production as of 2:00 AM this morning. I've attached the post-mortem report, though I apologize that the initial rollout caused the outage in the first place. Regards, David","David, thank you for the incredible hustle to get this resolved. While the initial outage was a setback, I am so impressed by your dedication to staying online until 2:00 AM to fix it. I've received the report and will review it with the team tomorrow. Thank you for saving the day!",critical,mixed,happy,52,52
062999da-780b-4a23-94d3-e873048a1249,Thank You,manager,"Hi Julian, I've finished the first draft of the client presentation for the Zenith account. I'm still a bit unsure about the slide on market projections since the data is quite volatile, but the rest is complete. Let me know if you want changes. Thanks, Chloe","Hi Chloe, thank you for tackling this draft! I'm really pleased with the flow and the visuals you've used. Don't worry about the market projection slide—given the current volatility, a cautious approach is exactly what we need. I'll add a few notes there, but otherwise, this is wonderful.",medium,neutral,happy,46,48
4292c7d8-3c98-4ff7-8a2a-de60d2f57f09,Thank You,manager,"Manager, I've submitted my resignation effective two weeks from today. I want to thank you for the opportunities I've had here, but as we discussed, the current workload has become unsustainable for me and I need to prioritize my health. I will ensure all my files are handed over by Friday. Best, Sam","Sam, thank you for your honesty and for the professional way you've handled this transition. While I am very sad to see you go, I completely respect your decision to prioritize your wellbeing. I'm grateful for everything you've contributed to the team and I wish you nothing but the best in your recovery and next chapter.",high,negative,happy,53,56
cff1b928-895f-438e-b10d-29f333e55981,Thank You,manager,"Hi Maya, just wanted to let you know that I've coordinated with the logistics team and the new hardware for the interns will arrive this Thursday. I've also set up the welcome folders for each of them. Cheers, Leo","Leo, thank you so much for staying on top of this! It's a huge relief knowing the hardware will be here before the interns start on Monday. I really appreciate you taking the initiative to set up the folders as well—it makes the onboarding process so much smoother. You're a star!",low,positive,happy,39,51
1d7b69fe-25f5-4dfe-88f5-5e981ed2de2c,Complaint,customer,"I am absolutely livid! I ordered the Titan-X Gaming Chair (Order #TX-99281) three weeks ago, and it just arrived completely shattered. The armrest is snapped in half and the hydraulic lift is leaking oil all over my carpet. This is an expensive piece of equipment and you've sent me garbage. I want a full refund immediately or a replacement sent via overnight shipping. Fix this now!","Dear Mark, I am sincerely sorry to hear that your Titan-X Gaming Chair arrived in such poor condition. I can only imagine how frustrating it is to wait three weeks only to receive a damaged product. I have already initiated a priority replacement order (#TX-99281-R) which will be shipped via overnight delivery at no extra cost to you. Regarding the oil leak, please let me know if you need assistance with professional cleaning for your carpet, as we would like to make this right. You will receive a tracking number via email shortly.",critical,negative,angry,66,93
1108af05-a044-4e2d-90e3-f3c5356a5224,Complaint,customer,This is the third time I've tried to contact your billing department about the overcharge on my account (Acct: 88210-B). You've charged me twice for the monthly subscription in October. I've sent two emails and nobody has bothered to respond. Your customer service is a joke. I'm not paying another dime until this is sorted out and I get my money back.,"Hello Sarah, please accept my sincerest apologies for the lack of response to your previous inquiries and the error in your October billing. I have personally reviewed your account and confirmed the duplicate charge of $29.99. I have processed a refund for the overcharge, which should appear in your bank account within 3-5 business days. To apologize for the inconvenience, I have applied a one-month credit to your account for November. Thank you for your patience.",high,negative,angry,62,76
bb9da846-6ed7-49de-b81d-e19c998080d3,Complaint,customer,"I just spent two hours on hold only to be hung up on. I'm trying to figure out why my SmartHome Hub v2 is suddenly offline and won't reset. I've followed every single step in your useless manual. I'm tired of these 'smart' devices being broken half the time. If this isn't resolved today, I'm throwing the whole system in the trash and switching to a competitor.","Hi James, I am very sorry for the frustrating experience you had with our phone support and the technical issues with your SmartHome Hub v2. Being disconnected after a long hold is unacceptable. Based on the symptoms you described, it sounds like a firmware synchronization error. I have sent a direct reset link to your registered device ID that overrides the manual process. If you can try that now, I will stay on standby to ensure it works. If not, I will personally arrange for a pre-paid return and a brand new unit.",high,mixed,angry,67,93
e88d7869-8c2c-4243-a5a5-9d9e6b5d6df5,Complaint,customer,"Your new software update (v4.2) has completely ruined my workflow. The interface is cluttered, the search function is broken, and it takes twice as long to export a file as it did yesterday. Why do you insist on 'improving' things that weren't broken? I'm beyond annoyed that I have to deal with this during my busiest week of the year.","Dear Elena, thank you for sharing your feedback regarding the v4.2 update. I am sorry that the new interface and export speeds are hindering your productivity, especially during your peak season. We take these performance reports seriously. I have passed your specific notes about the search function and export latency to our engineering team for an immediate investigation. In the meantime, I can provide you with a rollback link to v4.1 so you can maintain your workflow until we patch these issues. Please let me know if you would like that link.",medium,neutral,angry,60,92
6f238409-627b-47f9-89c2-2d8e6f6d5257,Complaint,customer,"I received the 'Deluxe Gift Basket' I ordered for my mother's 70th birthday, but half the items are missing and the fruit is bruised. This was supposed to be a special surprise, and instead, it looks like it was dragged across a parking lot. I'm disgusted by the lack of quality control. I don't want a coupon; I want an explanation and a solution.","Dear Linda, please accept my deepest apologies for the condition of the gift basket. We understand that a 70th birthday is a significant milestone, and we are devastated that we let you and your mother down. This is certainly not the standard of quality we strive for. I have already dispatched a fresh, hand-inspected Deluxe Gift Basket via courier for delivery tomorrow morning. Additionally, I have issued a full refund for the original order as a gesture of our regret. We are currently reviewing the shipment logs with our courier to ensure this doesn't happen again.",medium,positive,angry,64,96
f39d07ca-9512-4c35-bb07-372423ad641a,Customer Support,partner,"Hi Support, we've noticed a discrepancy in the quarterly payout for our affiliate account. The amount deposited yesterday seems lower than what the dashboard is showing. Can you look into this and let us know why there's a difference?","Hello, thank you for reaching out. I would be happy to investigate this payout discrepancy for you. To ensure I'm looking at the correct account, could you please provide your Affiliate ID or the email address associated with your partner account? Once I have that, I'll compare the dashboard figures with the transaction logs and get back to you shortly.",medium,neutral,missing_info,39,60
cef5463b-610c-4bc2-b376-ac45e84352c5,Customer Support,partner,URGENT: Our API integration is throwing a 500 error across all our production environments since the update this morning. This is affecting thousands of our mutual users. We need a fix immediately!,"Hello, I am very sorry to hear about the production errors you're experiencing. I have alerted our engineering team to treat this as a priority. To help us isolate the cause immediately, could you please provide the specific API endpoints that are failing and a few example request IDs or timestamps from your logs? We are standing by for these details to begin the debugging process.",critical,negative,missing_info,32,66
f891502b-a2a0-4fc2-ad26-48aa4003a92f,Customer Support,partner,"Hi team, we are planning to renew our partnership contract for the upcoming year. We're really happy with the results so far! Could you send over the updated terms and the renewal agreement for us to sign?","Hi there, it's wonderful to hear that you've been happy with the partnership results! We are equally excited to continue working with you. To ensure we draft the agreement with the correct terms and volume tiers for the next year, could you please confirm which specific plan level you'd like to renew under, or if you're looking to modify your current seat count? Once confirmed, I'll send the document right over.",low,positive,missing_info,37,71
cc403846-e48a-4c90-b588-32c52f4454ca,Customer Support,partner,"Hello, I'm writing regarding the co-marketing campaign we discussed last month. Some of the assets provided don't seem to align with our new branding guidelines, and we also haven't received the final tracking links for the social posts.","Hello, thank you for the feedback. We want to make sure these assets are perfectly aligned with your new branding. Could you please share the updated branding guidelines document or a link to your brand kit? Additionally, if you could let me know which specific social platforms you're prioritizing for these posts, I will generate and send the correct tracking links to you immediately.",medium,mixed,missing_info,38,64
fce3152c-6ebf-4405-988c-fed15b78b518,Customer Support,partner,"Hi, we have a partner who is claiming they never received their welcome kit, even though the system says it was delivered last Tuesday. Can you check the shipping status and let us know if it was sent to the right place?","Hi, I'd be glad to track that package down for you. To locate the shipment in our courier's system, could you please provide the partner's name and the order number or the email address they used during registration? Once I have those details, I can verify the shipping address and provide a status update or arrange for a replacement if necessary.",high,neutral,missing_info,42,61
12a74a83-44ce-4fd4-a085-9a44c041d7cd,Billing,customer,"Hi, I just saw a charge on my bank statement from you guys that I don't recognize. I'm pretty upset because I thought I cancelled my subscription last month. Please refund this immediately.","Hello, I am very sorry for the frustration caused by this unexpected charge. I would be more than happy to investigate this and process a refund if a cancellation was missed. To locate your account, could you please provide the email address associated with the subscription or the transaction ID from your bank statement? Once I have that, I'll get this resolved for you right away.",high,negative,missing_info,33,66
3ead26ef-ddbe-4584-99ec-3f18f9c378fe,Billing,customer,"Hello! I love the new Pro Plan features, they are amazing. I'm just having a little trouble updating my credit card details for the next billing cycle. Where do I go to do that?","Hi there! We are so glad to hear you're enjoying the Pro Plan features. To update your payment method, simply log into your dashboard, navigate to 'Settings', and select the 'Billing' tab. From there, you can add or edit your card details. If you encounter any errors while saving the new card, please let me know and I can assist you further!",low,positive,missing_info,34,62
b0d975cb-4262-425a-a3f9-da26f65fe267,Billing,customer,I received my invoice today but the tax amount looks incorrect based on my local laws. I think you're overcharging me. Can you look into this?,"Hello, thank you for bringing this to our attention. I would be happy to review the tax calculations on your invoice to ensure they are accurate. Could you please provide the invoice number in question and confirm the billing address/region you are filing from? This will allow me to cross-reference the tax rates for your specific location.",medium,neutral,missing_info,26,57
96debfd2-29ce-4f8c-a510-a8a5a17f9be9,Billing,customer,"URGENT: My account has been suspended due to a payment failure, and I have a major client presentation in two hours! I tried to pay but the system is giving me an error. Fix this now!","I completely understand the urgency, and I apologize for the stress this is causing ahead of your presentation. To get your account reactivated immediately, I need to identify your account. Please reply with your account email or the Order ID of the failed transaction. As soon as I have that, I will manually override the suspension to give you access while we resolve the payment error.",critical,negative,missing_info,36,66
e122171c-d318-4ec1-b10c-106e7939919a,Billing,customer,"Hi, I'm interested in switching to an annual plan to save some money, but I'm not sure if my current credits will carry over. Also, I think I have a discount code from a partner, but I can't find it. Can you help?","Hello! Switching to an annual plan is a great way to reduce your costs. Regarding your credits, they typically carry over, but I'll need to check your specific account type to be 100% sure. Could you please provide your account email address? Also, if you can remember the name of the partner who provided the discount code, I can try to look up the valid promo code for you on my end.",medium,mixed,missing_info,43,72
c9b58805-5588-4c1a-91db-096c9feed9a5,Complaint,vendor,"To the Accounting Team: This is absolutely ridiculous. I am looking at Invoice #INV-9902 and you've underpaid us by $1,200 for the third month in a row. I am tired of chasing your team for money we earned. Fix this immediately or we are suspending all shipments to your warehouses until the balance is cleared. I expect a confirmation of the transfer by EOD.","Dear Mr. Henderson, please accept my sincerest apologies for the recurring discrepancy with Invoice #INV-9902. I have personally investigated the matter and found a configuration error in our automated payment portal that was incorrectly applying a legacy discount. I have just authorized a manual wire transfer for the remaining $1,200, which should hit your account within 24 hours. I have also corrected the system settings to ensure all future payments are processed accurately. Thank you for your patience.",critical,negative,angry,64,78
49346c7c-324f-4de5-966b-ae5d31caa2c3,Complaint,vendor,"I am beyond frustrated with the lack of communication regarding the Q4 Logistics contract. We sent the signed documents over two weeks ago (Ticket #LOG-441), and I've been ghosted by my account manager, Sarah. This is an unprofessional way to treat a long-term partner. Do you even value our business, or should we start looking for a new client?","Hello Marcus, I am very sorry to hear about the communication breakdown regarding your Q4 contract. This is certainly not the standard of service we aim to provide. I have looked into Ticket #LOG-441 and can confirm that your signed documents were received and have now been fully executed by our legal team. I have attached the countersigned copy to this email. I will be meeting with Sarah and her supervisor today to ensure this gap in communication does not happen again.",high,mixed,angry,59,82
86ccf1c7-5b85-4d4b-9ff4-cf614438c4b6,Complaint,vendor,"Your new portal is a complete disaster. We've spent six hours trying to upload our inventory spreadsheets for the holiday rush, and the system keeps crashing with a '500 Internal Server Error.' This is incompetent. We are losing time and money because your tech team can't build a stable interface. Get this sorted NOW.","Hi Elena, I am truly sorry for the frustration and the downtime you've experienced with the new portal. Our engineering team identified a server overload issue specifically affecting large spreadsheet uploads, which caused the 500 errors you encountered. We have since deployed a patch to increase the timeout limits and stability. You should be able to upload your inventory now without further issues. As a gesture of goodwill for the inconvenience, we've credited your account with a service fee waiver for next month.",high,negative,angry,54,83
41ae3383-ca4b-4931-ab89-dfc101a9bec4,Complaint,vendor,"I'm writing this because I'm tired of the 'empty promises.' You told me the shipping delays for the raw materials would be resolved by October 1st. It is now October 12th, and my shipment is still sitting in a port. I don't want another generic apology; I want a real date and a real explanation for why your logistics are failing so miserably.","Dear Julian, I understand your anger and apologize that we missed the October 1st deadline we promised. The delay was caused by an unexpected customs hold at the Port of Long Beach affecting several containers. I have just received confirmation from our freight forwarder that your shipment has been cleared and is currently on a truck. It is scheduled to arrive at your facility this Thursday, October 15th, by 4:00 PM. I will monitor the tracking personally and update you every six hours until it arrives.",medium,neutral,angry,63,86
b4c83e13-072f-4c52-9575-a1dca6c9dc66,Complaint,vendor,"This is the second time this year that your team has sent the wrong specifications for the custom molds (Order #MOLD-772). We spent three days fabricating based on your blueprints, only for you to send 'corrected' versions today. This is a waste of my team's time and materials. I'm not absorbing the cost of this mistake. You will be billed for the wasted labor.","Hi Sarah, please accept my apologies for the error in the specifications sent for Order #MOLD-772. It is clear that there was a version control failure on our end when the blueprints were transmitted. We completely agree that you should not bear the cost of this error. Please send over the invoice for the wasted labor and materials, and we will expedite the payment immediately. We are also implementing a new double-sign-off process for all custom blueprints to ensure this never happens again.",low,positive,angry,64,83
01232fa4-249f-434b-bfcb-931012639228,Technical Issue,partner,"Hi team, our API integration is returning 500 errors since the v2.4 update this morning. We need this fixed immediately.","Hello, I'm sorry for the disruption. Our engineering team is currently investigating the v2.4 regression, and I will keep you updated every 30 minutes until the service is restored.",critical,negative,short,20,29
4ab8e959-736d-4c84-b51b-f39c0c8ec591,Technical Issue,partner,"Hey Sarah, we're seeing a slight lag in the dashboard loading times for our regional managers. Not a dealbreaker, but worth looking into.","Hi there, thanks for flagging this. I've opened ticket #8821 and our performance team will run some diagnostics on the regional dashboard views to optimize the load speed.",low,neutral,short,23,28
ec47d603-fad2-4ace-b10b-b41a84783cff,Technical Issue,partner,"The new SSO login is working great, but a few of our users are reporting that their profile pictures aren't syncing. Can you help?","I'm glad to hear the SSO rollout went well! Regarding the profile pictures, please send over the email addresses of the affected users so we can manually sync their accounts.",medium,mixed,short,24,30
9302064b-5c75-40b5-9272-b64e8244a26a,Technical Issue,partner,Our production environment is completely inaccessible following the scheduled maintenance window. Please advise on the status.,I apologize for the downtime. We encountered an unexpected database migration error during the window; we are rolling back to the previous stable version now and expect to be live in 15 minutes.,critical,negative,short,16,33
09ac4a23-b0d7-4f28-b84d-c1072a7e96de,Technical Issue,partner,Could you send over the updated documentation for the webhook endpoints? We're planning our Q3 integration now.,Absolutely! I've attached the latest PDF documentation for the webhook endpoints to this email. Let me know if you have any questions as you plan your Q3 roadmap.,low,positive,short,17,28
61700fd5-1027-4b23-ac82-cfb667e08bad,Customer Support,customer,"Hi, I just received my Order #88219 and the blue sweater is missing from the package. Please help!","Hello! I am so sorry to hear your blue sweater was missing from Order #88219. I have already processed a priority shipment for the missing item, and you should receive a new tracking number via email shortly.",high,negative,short,18,37
b7a7a2bf-1627-44a9-82b2-d3d90df9477e,Customer Support,customer,I'm really loving the new ProPlan dashboard updates! Just wondering if there's a way to export the reports to PDF?,"Hi there! We're thrilled to hear you're enjoying the ProPlan updates. Yes, you can export reports to PDF by clicking the 'Export' button in the top right corner of the analytics page and selecting 'PDF' from the dropdown menu.",low,positive,short,20,39
38034ae8-f3ca-4be7-b9ca-5780d8130c1b,Customer Support,customer,My account is locked and I have a presentation in an hour. Ticket #4402. Please unlock it immediately!,"Hello, I've prioritized Ticket #4402 and have successfully unlocked your account. You should be able to log in now—please let me know immediately if you encounter any further issues before your presentation.",critical,negative,short,18,32
e3d89491-5654-4101-b072-e3f917bdaae0,Customer Support,customer,I noticed a small typo in my billing address on the latest invoice. Can this be updated for future cycles?,"Hello! I would be happy to fix that for you. Please reply with the correct address, and I will update your billing profile to ensure all future invoices are accurate.",low,neutral,short,20,30
03a59ef3-750e-4563-8acc-2cda606bbe47,Customer Support,customer,"The software is great, but the installation process was incredibly frustrating and took three tries.","Thank you for the kind words about our software, though I sincerely apologize for the frustration you experienced during installation. I've shared your feedback with our engineering team to help us streamline the setup process for future users.",medium,mixed,short,15,38
194e8505-8b3e-4ed3-93fe-259ea6afd70f,Internal Team,manager,"Hi Sarah, I've been looking over the Q3 roadmap for the Nexus Project. First, why is the API integration still marked as 'In Progress' when it was due last Friday? Second, do we have a confirmed date for the security audit? Lastly, can you let me know if the current headcount is sufficient to meet the October deadline, or do we need to pull in more resources from the platform team?","Hi Mark, to answer your questions: 1) The API integration was delayed by two days due to a breaking change in the third-party auth library, but it is now 95% complete and will be merged by tomorrow morning. 2) The security audit is scheduled for September 12th-15th. 3) Regarding resources, we are currently stretched thin on frontend development; I believe bringing in one developer from the platform team for two weeks would ensure we hit the October deadline comfortably.",high,mixed,multi_question,71,79
d807936c-fa36-4acb-8568-36a0d2ca0b4b,Internal Team,manager,"Team, I'm seeing a spike in critical errors for Ticket #88421 on the production server. Is this related to the deployment from 2 AM? Who is currently on call for the database layer? Also, has the client been notified that we are investigating, or should I send the update myself?","Hi David, yes, the errors are directly related to the 2 AM migration script which caused a deadlock on the user table. James is currently on call for the DB layer and is working on the rollback right now. Please hold off on the client notification; I will send a standardized update via the portal in the next 10 minutes once we have an ETA for the fix.",critical,negative,multi_question,50,68
564ae771-88a8-4f9a-9905-7a0701827074,Internal Team,manager,"Hey Leo, just doing some light housekeeping. Could you send over the final version of the onboarding slide deck when you have a chance? Also, did you ever get a response from HR regarding the new hire's equipment request? No rush on these, just want to clear them off my list for the week.","Hey Elena, sure thing! I've attached the final onboarding deck to this email. Regarding the equipment request, HR confirmed yesterday that the laptop and peripherals have been ordered and should arrive by next Tuesday. Let me know if you need anything else!",low,positive,multi_question,54,42
390d39d6-151c-4fde-a506-82598d638265,Internal Team,manager,"Jordan, I'm reviewing the budget for the upcoming Marketing Summit. Why is the venue cost 15% over the initial estimate? Did we decide to upgrade the catering package, or was there an unexpected service fee? Also, can you confirm if the guest speaker's travel has been booked yet?","Hi Claire, the venue cost increase is due to a mandatory insurance surcharge and a change in the room configuration fee that wasn't in the initial quote. We kept the original catering package, so that hasn't changed. As for the guest speaker, their flights and hotel are fully booked and the confirmation numbers are uploaded to the shared event folder.",medium,neutral,multi_question,48,60
543d1114-64c0-45e8-9858-aba9dff73f50,Internal Team,manager,"Hi Maya, I'm quite disappointed with the latest sprint demo. The UI bugs we discussed last month are still present—why weren't these prioritized? Additionally, the load times for the dashboard are still over 3 seconds; what is the plan to optimize this? Finally, I need a revised timeline by EOD today showing when these will actually be resolved.","Hi Robert, I apologize that the demo didn't meet expectations. The UI bugs were deprioritized in favor of the backend stability issues we encountered mid-sprint, which was an oversight in communication. To address the load times, we are implementing a caching layer starting tomorrow. I am currently drafting the revised timeline and will have it in your inbox by 5 PM today.",high,negative,multi_question,58,62
d720740e-36af-4a00-8232-ca62d2ccc1c7,Technical Issue,candidate,"Dear Recruitment Team,

I am writing to bring to your attention a technical difficulty I encountered while attempting to upload my portfolio to the TalentPortal system for the Senior UX Designer application. Despite multiple attempts using different browsers, I received a 'Server Error 500' each time I tried to attach my PDF. I have attached my portfolio to this email instead to ensure it is received before the deadline.

Best regards,
Julian Thorne","Dear Julian,

Thank you for reaching out and bringing this to our attention. Please accept our apologies for the technical inconvenience you experienced with the TalentPortal. 

I have successfully received your portfolio via email and have manually attached it to your application profile to ensure your submission is complete. Our IT team is currently investigating the Server 500 error to prevent this from happening to other candidates. 

We appreciate your proactiveness. A member of our hiring team will be in touch shortly regarding the next steps.

Sincerely,
Sarah Jenkins
Talent Acquisition Coordinator",high,mixed,formal,73,92
370a0253-4136-4215-8884-93fc2222fba4,Technical Issue,candidate,"Dear Mr. Henderson,

I am scheduled for a virtual technical assessment via the CodeEval platform tomorrow at 10:00 AM EST. However, upon trying to log in to the orientation module today, I found that my credentials are not being recognized, and the 'Password Reset' function is not sending an email to my inbox. Could you please verify if my account has been provisioned correctly?

Sincerely,
Amara Okafor","Dear Amara,

Thank you for notifying us of this issue. I have checked with our technical team, and it appears there was a synchronization delay between our ATS and the CodeEval platform.

I have manually refreshed your account permissions and triggered a new password reset link, which you should receive within the next few minutes. Please check your spam folder if it does not appear in your inbox. If you still encounter issues, please let me know immediately, and we will be happy to reschedule your assessment for a later time.

Best regards,
Marcus Henderson
Technical Recruiting Lead",critical,neutral,formal,67,98
9645f6d2-63db-47cd-b252-ed07875d366a,Technical Issue,candidate,"Dear Support Team,

I recently completed the initial screening questionnaire for the Financial Analyst position. I noticed that the 'Years of Experience' dropdown menu was malfunctioning, causing my response to default to '0-1 years' despite my selection of '5-7 years.' I wanted to correct this record so that my application is evaluated accurately.

Kind regards,
Leo Sterling","Dear Leo,

Thank you for bringing this discrepancy to our attention. We apologize for the glitch in the questionnaire dropdown menu.

I have updated your candidate profile to correctly reflect your 5-7 years of experience. We appreciate you pointing this out, as it helps us improve our application process for future candidates. Your profile is now accurately represented and is currently under review by the hiring manager.

Best regards,
Elena Rodriguez
HR Operations",low,positive,formal,57,73
